98850	Crafted Malevolent Gladiator's Greaves of Alacrity	72096	Ghost Iron Bar	15	
98851	Crafted Malevolent Gladiator's Greaves of Meditation	72096	Ghost Iron Bar	15	
98852	Crafted Malevolent Gladiator's Bracers of Prowess	72096	Ghost Iron Bar	12	
98853	Crafted Malevolent Gladiator's Bracers of Meditation	72096	Ghost Iron Bar	12	
98854	Crafted Malevolent Gladiator's Ornamented Chestguard	72096	Ghost Iron Bar	20	
98855	Crafted Malevolent Gladiator's Ornamented Gloves	72096	Ghost Iron Bar	15	
98856	Crafted Malevolent Gladiator's Ornamented Headcover	72096	Ghost Iron Bar	20	
98857	Crafted Malevolent Gladiator's Ornamented Legplates	72096	Ghost Iron Bar	20	
98858	Crafted Malevolent Gladiator's Ornamented Spaulders	72096	Ghost Iron Bar	15	
98859	Crafted Malevolent Gladiator's Girdle of Accuracy	72096	Ghost Iron Bar	15	
98860	Crafted Malevolent Gladiator's Girdle of Prowess	72096	Ghost Iron Bar	15	
98861	Crafted Malevolent Gladiator's Warboots of Cruelty	72096	Ghost Iron Bar	15	
98862	Crafted Malevolent Gladiator's Warboots of Alacrity	72096	Ghost Iron Bar	15	
98863	Crafted Malevolent Gladiator's Armplates of Proficiency	72096	Ghost Iron Bar	12	
98864	Crafted Malevolent Gladiator's Armplates of Alacrity	72096	Ghost Iron Bar	12	
98865	Crafted Malevolent Gladiator's Mooncloth Gloves	82441	Bolt of Windwool Cloth	7	
98866	Crafted Malevolent Gladiator's Mooncloth Helm	82441	Bolt of Windwool Cloth	8	
98867	Crafted Malevolent Gladiator's Mooncloth Leggings	82441	Bolt of Windwool Cloth	8	
98868	Crafted Malevolent Gladiator's Mooncloth Robe	82441	Bolt of Windwool Cloth	8	
98869	Crafted Malevolent Gladiator's Mooncloth Mantle	82441	Bolt of Windwool Cloth	7	
98870	Crafted Malevolent Gladiator's Satin Gloves	82441	Bolt of Windwool Cloth	7	
98871	Crafted Malevolent Gladiator's Satin Hood	82441	Bolt of Windwool Cloth	8	
98872	Crafted Malevolent Gladiator's Satin Leggings	82441	Bolt of Windwool Cloth	8	
98873	Crafted Malevolent Gladiator's Satin Robe	82441	Bolt of Windwool Cloth	8	
98874	Crafted Malevolent Gladiator's Satin Mantle	82441	Bolt of Windwool Cloth	7	
98881	Crafted Malevolent Gladiator's Waistband of Accuracy	72163	Magnificent Hide	2	
98882	Crafted Malevolent Gladiator's Boots of Cruelty	72163	Magnificent Hide	2	
98883	Crafted Malevolent Gladiator's Armwraps of Alacrity	72163	Magnificent Hide	2	
98884	Crafted Malevolent Gladiator's Leather Tunic	72163	Magnificent Hide	3	
98885	Crafted Malevolent Gladiator's Leather Gloves	72163	Magnificent Hide	2	
98886	Crafted Malevolent Gladiator's Leather Helm	72163	Magnificent Hide	3	
98887	Crafted Malevolent Gladiator's Leather Legguards	72163	Magnificent Hide	3	
98888	Crafted Malevolent Gladiator's Leather Spaulders	72163	Magnificent Hide	2	
98889	Crafted Malevolent Gladiator's Waistguard of Meditation	72163	Magnificent Hide	2	
98890	Crafted Malevolent Gladiator's Footguards of Alacrity	72163	Magnificent Hide	2	
98891	Crafted Malevolent Gladiator's Footguards of Meditation	72163	Magnificent Hide	2	
98892	Crafted Malevolent Gladiator's Armbands of Prowess	72163	Magnificent Hide	2	
98893	Crafted Malevolent Gladiator's Armbands of Meditation	72163	Magnificent Hide	2	
98894	Crafted Malevolent Gladiator's Ringmail Armor	72163	Magnificent Hide	3	
98895	Crafted Malevolent Gladiator's Ringmail Gauntlets	72163	Magnificent Hide	2	
98896	Crafted Malevolent Gladiator's Ringmail Helm	72163	Magnificent Hide	3	
98897	Crafted Malevolent Gladiator's Ringmail Leggings	72163	Magnificent Hide	3	
98898	Crafted Malevolent Gladiator's Ringmail Spaulders	72163	Magnificent Hide	2	
98899	Crafted Malevolent Gladiator's Linked Armor	72163	Magnificent Hide	3	
98900	Crafted Malevolent Gladiator's Linked Gauntlets	72163	Magnificent Hide	2	
98901	Crafted Malevolent Gladiator's Linked Helm	72163	Magnificent Hide	3	
98902	Crafted Malevolent Gladiator's Linked Leggings	72163	Magnificent Hide	3	
98903	Crafted Malevolent Gladiator's Linked Spaulders	72163	Magnificent Hide	2	
98904	Crafted Malevolent Gladiator's Waistguard of Cruelty	72163	Magnificent Hide	2	
98905	Crafted Malevolent Gladiator's Mail Armor	72163	Magnificent Hide	3	
98906	Crafted Malevolent Gladiator's Mail Gauntlets	72163	Magnificent Hide	2	
98907	Crafted Malevolent Gladiator's Mail Helm	72163	Magnificent Hide	3	
98908	Crafted Malevolent Gladiator's Mail Leggings	72163	Magnificent Hide	3	
98909	Crafted Malevolent Gladiator's Mail Spaulders	72163	Magnificent Hide	2	
98913	Crafted Malevolent Gladiator's Cloak of Alacrity	82441	Bolt of Windwool Cloth	6	
98914	Crafted Malevolent Gladiator's Cloak of Prowess	82441	Bolt of Windwool Cloth	6	
98920	Crafted Malevolent Gladiator's Shield Wall	72096	Ghost Iron Bar	20	
98921	Crafted Malevolent Gladiator's Felweave Handguards	82441	Bolt of Windwool Cloth	7	
98922	Crafted Malevolent Gladiator's Felweave Cowl	82441	Bolt of Windwool Cloth	8	
98923	Crafted Malevolent Gladiator's Felweave Trousers	82441	Bolt of Windwool Cloth	8	
98924	Crafted Malevolent Gladiator's Felweave Raiment	82441	Bolt of Windwool Cloth	8	
98925	Crafted Malevolent Gladiator's Felweave Amice	82441	Bolt of Windwool Cloth	7	
98926	Crafted Malevolent Gladiator's Plate Chestpiece	72096	Ghost Iron Bar	20	
98927	Crafted Malevolent Gladiator's Plate Gauntlets	72096	Ghost Iron Bar	15	
98928	Crafted Malevolent Gladiator's Plate Helm	72096	Ghost Iron Bar	20	
98929	Crafted Malevolent Gladiator's Plate Legguards	72096	Ghost Iron Bar	20	
98930	Crafted Malevolent Gladiator's Plate Shoulders	72096	Ghost Iron Bar	15	
100905	Rascal-Bot	94113	Jard's Peculiar Energy Source	15	
100905	Rascal-Bot	72104	Living Steel	15	
101630	Noodle Cart Kit	74642	Charbroiled Tiger Steak	5	
101630	Noodle Cart Kit	74643	Sauteed Carrots	5	
101630	Noodle Cart Kit	74644	Swirling Mist Soup	5	
101630	Noodle Cart Kit	74651	Shrimp Dumplings	5	
101630	Noodle Cart Kit	74654	Wildfowl Roast	5	
101630	Noodle Cart Kit	75026	Ginseng Tea	5	
101661	Deluxe Noodle Cart Kit	74645	Eternal Blossom Fish	5	
101661	Deluxe Noodle Cart Kit	74655	Twin Fish Platter	5	
101661	Deluxe Noodle Cart Kit	74649	Braised Turtle	5	
101661	Deluxe Noodle Cart Kit	74652	Fire Spirit Salmon	5	
101661	Deluxe Noodle Cart Kit	74647	Valley Stir Fry	5	
101661	Deluxe Noodle Cart Kit	75037	Jade Witch Brew	5	
101662	Pandaren Treasure Noodle Cart Kit	74646	Black Pepper Ribs and Shrimp	5	
101662	Pandaren Treasure Noodle Cart Kit	74656	Chun Tian Spring Rolls	5	
101662	Pandaren Treasure Noodle Cart Kit	74650	Mogu Fish Stew	5	
101662	Pandaren Treasure Noodle Cart Kit	74653	Steamed Crab Surprise	5	
101662	Pandaren Treasure Noodle Cart Kit	74648	Sea Mist Rice Noodles	5	
101662	Pandaren Treasure Noodle Cart Kit	75038	Mad Brewer's Breakfast	5	
102351	Drums of Rage	72163	Magnificent Hide	1	
102483	Crafted Malevolent Gladiator's Medallion of Tenacity	72096	Ghost Iron Bar	10	
104046	Glyph of Swift Death	39354	Light Parchment	1	
104046	Glyph of Swift Death	43118	Jadefire Ink	3	
104048	Glyph of Regenerative Magic	39354	Light Parchment	1	
104048	Glyph of Regenerative Magic	43116	Lion's Ink	3	
104050	Glyph of Divine Shield	39354	Light Parchment	1	
104050	Glyph of Divine Shield	39774	Midnight Ink	3	
104051	Glyph of Hand of Sacrifice	39354	Light Parchment	1	
104051	Glyph of Hand of Sacrifice	39469	Moonglow Ink	3	
104052	Glyph of Purging	39354	Light Parchment	1	
104052	Glyph of Purging	43118	Jadefire Ink	3	
104099	Glyph of the Skeleton	39354	Light Parchment	1	
104099	Glyph of the Skeleton	39774	Midnight Ink	3	
104102	Glyph of the Sprouting Mushroom	39354	Light Parchment	1	
104102	Glyph of the Sprouting Mushroom	43118	Jadefire Ink	3	
104103	Glyph of One with Nature	39354	Light Parchment	1	
104103	Glyph of One with Nature	43116	Lion's Ink	3	
104104	Glyph of the Unbound Elemental	39354	Light Parchment	1	
104104	Glyph of the Unbound Elemental	43118	Jadefire Ink	3	
104105	Glyph of Evaporation	39354	Light Parchment	1	
104105	Glyph of Evaporation	43116	Lion's Ink	3	
104106	Glyph of Condensation	39354	Light Parchment	1	
104106	Glyph of Condensation	39774	Midnight Ink	3	
104107	Glyph of the Exorcist	39354	Light Parchment	1	
104107	Glyph of the Exorcist	43120	Celestial Ink	3	
104108	Glyph of Pillar of Light	39354	Light Parchment	1	
104108	Glyph of Pillar of Light	79254	Ink of Dreams	3	
104109	Glyph of Angels	39354	Light Parchment	1	
104109	Glyph of Angels	43126	Ink of the Sea	3	
104120	Glyph of the Sha	39354	Light Parchment	1	
104120	Glyph of the Sha	43124	Ethereal Ink	3	
104122	Glyph of Inspired Hymns	39354	Light Parchment	1	
104122	Glyph of Inspired Hymns	39469	Moonglow Ink	3	
104123	Glyph of Headhunting	39354	Light Parchment	1	
104123	Glyph of Headhunting	43118	Jadefire Ink	3	
104124	Glyph of Improved Distraction	39354	Light Parchment	1	
104124	Glyph of Improved Distraction	43116	Lion's Ink	3	
104126	Glyph of Spirit Raptors	39354	Light Parchment	1	
104126	Glyph of Spirit Raptors	43116	Lion's Ink	3	
104127	Glyph of Lingering Ancestors	39354	Light Parchment	1	
104127	Glyph of Lingering Ancestors	39774	Midnight Ink	3	
104128	Glyph of Spirit Wolf	39354	Light Parchment	1	
104128	Glyph of Spirit Wolf	39469	Moonglow Ink	3	
104129	Glyph of Flaming Serpent	39354	Light Parchment	1	
104129	Glyph of Flaming Serpent	43122	Shimmering Ink	3	
104130	Glyph of the Compy	39354	Light Parchment	1	
104130	Glyph of the Compy	79254	Ink of Dreams	3	
104131	Glyph of Elemental Familiars	39354	Light Parchment	1	
104131	Glyph of Elemental Familiars	61978	Blackfallow Ink	3	
104133	Glyph of Astral Fixation	39354	Light Parchment	1	
104133	Glyph of Astral Fixation	43126	Ink of the Sea	3	
104134	Glyph of Rain of Frogs	39354	Light Parchment	1	
104134	Glyph of Rain of Frogs	43124	Ethereal Ink	3	
104135	Glyph of the Raging Whirlwind	39354	Light Parchment	1	
104135	Glyph of the Raging Whirlwind	43126	Ink of the Sea	3	
104136	Glyph of the Subtle Defender	39354	Light Parchment	1	
104136	Glyph of the Subtle Defender	43124	Ethereal Ink	3	
104137	Glyph of the Watchful Eye	39354	Light Parchment	1	
104137	Glyph of the Watchful Eye	43122	Shimmering Ink	3	
104138	Glyph of the Weaponmaster	39354	Light Parchment	1	
104138	Glyph of the Weaponmaster	43120	Celestial Ink	3	
104270	Glyph of the Lean Pack	39354	Light Parchment	1	
104270	Glyph of the Lean Pack	43124	Ethereal Ink	3	
104276	Glyph of Enduring Deceit	39354	Light Parchment	1	
104276	Glyph of Enduring Deceit	43122	Shimmering Ink	3	
108745	Personal Hologram	111366	Gearspring Parts	50	
108996	Alchemical Catalyst	120945	Primal Spirit	1	
108996	Alchemical Catalyst	109125	Fireweed	2	
108996	Alchemical Catalyst	109126	Gorgrond Flytrap	2	
108996	Alchemical Catalyst	109128	Nagrand Arrowbloom	2	
108996	Alchemical Catalyst	109127	Starflower	2	
108996	Alchemical Catalyst	109129	Talador Orchid	2	
109076	Goblin Glider Kit	109119	True Iron Ore	8	
109076	Goblin Glider Kit	111557	Sumptuous Fur	5	
109118	Blackrock Ore	109992	Blackrock Fragment	9	
109119	True Iron Ore	109991	True Iron Nugget	9	
109120	Oglethorpe's Missile Splitter	111366	Gearspring Parts	20	
109122	Megawatt Filament	111366	Gearspring Parts	20	
109123	Crescent Oil	109137	Crescent Saberfish Flesh	3	
109124	Frostweed	109624	Broken Frostweed Stem	9	
109125	Fireweed	109625	Broken Fireweed Stem	9	
109126	Gorgrond Flytrap	109626	Gorgrond Flytrap Ichor	9	
109127	Starflower	109627	Starflower Petal	9	
109128	Nagrand Arrowbloom	109628	Nagrand Arrowbloom Petal	9	
109129	Talador Orchid	109629	Talador Orchid Petal	9	
109145	Draenic Agility Flask	3371	Crystal Vial	1	
109145	Draenic Agility Flask	109125	Fireweed	4	
109145	Draenic Agility Flask	109127	Starflower	4	
109147	Draenic Intellect Flask	3371	Crystal Vial	1	
109147	Draenic Intellect Flask	109127	Starflower	4	
109147	Draenic Intellect Flask	109129	Talador Orchid	4	
109148	Draenic Strength Flask	3371	Crystal Vial	1	
109148	Draenic Strength Flask	109128	Nagrand Arrowbloom	4	
109148	Draenic Strength Flask	109126	Gorgrond Flytrap	4	
109152	Draenic Stamina Flask	3371	Crystal Vial	1	
109152	Draenic Stamina Flask	109129	Talador Orchid	4	
109152	Draenic Stamina Flask	109128	Nagrand Arrowbloom	4	
109153	Greater Draenic Agility Flask	108996	Alchemical Catalyst	5	
109153	Greater Draenic Agility Flask	113262	Sorcerous Water	1	
109153	Greater Draenic Agility Flask	109145	Draenic Agility Flask	5	
109155	Greater Draenic Intellect Flask	108996	Alchemical Catalyst	5	
109155	Greater Draenic Intellect Flask	113261	Sorcerous Fire	1	
109155	Greater Draenic Intellect Flask	109147	Draenic Intellect Flask	5	
109156	Greater Draenic Strength Flask	108996	Alchemical Catalyst	5	
109156	Greater Draenic Strength Flask	113261	Sorcerous Fire	1	
109156	Greater Draenic Strength Flask	109148	Draenic Strength Flask	5	
109160	Greater Draenic Stamina Flask	108996	Alchemical Catalyst	5	
109160	Greater Draenic Stamina Flask	113262	Sorcerous Water	1	
109160	Greater Draenic Stamina Flask	109152	Draenic Stamina Flask	5	
109167	Findle's Loot-A-Rang	111366	Gearspring Parts	50	
109168	Shrediron's Shredder	111366	Gearspring Parts	100	
109171	Night-Vision Mechshades	111366	Gearspring Parts	100	
109172	Plasma Mechshades	111366	Gearspring Parts	100	
109173	Cybergenetic Mechshades	111366	Gearspring Parts	100	
109174	Razorguard Mechshades	111366	Gearspring Parts	100	
109183	World Shrinker	111366	Gearspring Parts	50	
109184	Stealthman 54	109118	Blackrock Ore	2	
109184	Stealthman 54	109119	True Iron Ore	2	
109184	Stealthman 54	109128	Nagrand Arrowbloom	2	
109217	Draenic Agility Potion	3371	Crystal Vial	1	
109217	Draenic Agility Potion	109125	Fireweed	3	
109218	Draenic Intellect Potion	3371	Crystal Vial	1	
109218	Draenic Intellect Potion	109129	Talador Orchid	3	
109219	Draenic Strength Potion	3371	Crystal Vial	1	
109219	Draenic Strength Potion	109128	Nagrand Arrowbloom	3	
109220	Draenic Armor Potion	3371	Crystal Vial	1	
109220	Draenic Armor Potion	109124	Frostweed	3	
109221	Draenic Channeled Mana Potion	3371	Crystal Vial	1	
109221	Draenic Channeled Mana Potion	109127	Starflower	3	
109222	Draenic Mana Potion	3371	Crystal Vial	1	
109222	Draenic Mana Potion	109126	Gorgrond Flytrap	3	
109223	Healing Tonic	109142	Sea Scorpion Segment	10	
109226	Draenic Rejuvenation Potion	109223	Healing Tonic	1	
109226	Draenic Rejuvenation Potion	109222	Draenic Mana Potion	1	
109253	Ultimate Gnomish Army Knife	111366	Gearspring Parts	5	
110609	Raw Beast Hide	110610	Raw Beast Hide Scraps	9	
110800	Glyph of Absorb Magic	39354	Light Parchment	1	
110800	Glyph of Absorb Magic	113111	Warbinder's Ink	3	
110801	Glyph of Ice Reaper	39354	Light Parchment	1	
110801	Glyph of Ice Reaper	113111	Warbinder's Ink	3	
110803	Glyph of Empowerment	39354	Light Parchment	1	
110803	Glyph of Empowerment	113111	Warbinder's Ink	3	
110805	Glyph of Raise Ally	39354	Light Parchment	1	
110805	Glyph of Raise Ally	113111	Warbinder's Ink	3	
110806	Glyph of Rune Tap	39354	Light Parchment	1	
110806	Glyph of Rune Tap	113111	Warbinder's Ink	3	
110807	Glyph of Runic Power	39354	Light Parchment	1	
110807	Glyph of Runic Power	113111	Warbinder's Ink	3	
110808	Glyph of Astral Communion	39354	Light Parchment	1	
110808	Glyph of Astral Communion	113111	Warbinder's Ink	3	
110809	Glyph of Imbued Bark	39354	Light Parchment	1	
110809	Glyph of Imbued Bark	113111	Warbinder's Ink	3	
110810	Glyph of Enchanted Bark	39354	Light Parchment	1	
110810	Glyph of Enchanted Bark	113111	Warbinder's Ink	3	
110812	Glyph of Ninth Life	39354	Light Parchment	1	
110812	Glyph of Ninth Life	113111	Warbinder's Ink	3	
110813	Glyph of Celestial Alignment	39354	Light Parchment	1	
110813	Glyph of Celestial Alignment	113111	Warbinder's Ink	3	
110814	Glyph of Nature's Cure	39354	Light Parchment	1	
110814	Glyph of Nature's Cure	113111	Warbinder's Ink	3	
110815	Glyph of Maim	39354	Light Parchment	1	
110815	Glyph of Maim	113111	Warbinder's Ink	3	
110816	Glyph of Savagery	39354	Light Parchment	1	
110816	Glyph of Savagery	113111	Warbinder's Ink	3	
110817	Glyph of Moonwarding	39354	Light Parchment	1	
110817	Glyph of Moonwarding	113111	Warbinder's Ink	3	
110818	Glyph of Travel	39354	Light Parchment	1	
110818	Glyph of Travel	113111	Warbinder's Ink	3	
110819	Glyph of Play Dead	39354	Light Parchment	1	
110819	Glyph of Play Dead	113111	Warbinder's Ink	3	
110821	Glyph of Quick Revival	39354	Light Parchment	1	
110821	Glyph of Quick Revival	113111	Warbinder's Ink	3	
110822	Glyph of Snake Trap	39354	Light Parchment	1	
110822	Glyph of Snake Trap	113111	Warbinder's Ink	3	
110824	Glyph of Dragon's Breath	39354	Light Parchment	1	
110824	Glyph of Dragon's Breath	113111	Warbinder's Ink	3	
110825	Glyph of Regenerative Ice	39354	Light Parchment	1	
110825	Glyph of Regenerative Ice	113111	Warbinder's Ink	3	
110826	Glyph of Expel Harm	39354	Light Parchment	1	
110826	Glyph of Expel Harm	113111	Warbinder's Ink	3	
110827	Glyph of Floating Butterfly	39354	Light Parchment	1	
110827	Glyph of Floating Butterfly	113111	Warbinder's Ink	3	
110828	Glyph of Flying Serpent	39354	Light Parchment	1	
110828	Glyph of Flying Serpent	113111	Warbinder's Ink	3	
110829	Glyph of Keg Smash	39354	Light Parchment	1	
110829	Glyph of Keg Smash	113111	Warbinder's Ink	3	
110830	Glyph of Renewed Tea	39354	Light Parchment	1	
110830	Glyph of Renewed Tea	113111	Warbinder's Ink	3	
110832	Glyph of Freedom Roll	39354	Light Parchment	1	
110832	Glyph of Freedom Roll	113111	Warbinder's Ink	3	
110833	Glyph of Soothing Mist	39354	Light Parchment	1	
110833	Glyph of Soothing Mist	113111	Warbinder's Ink	3	
110834	Glyph of Zen Focus	39354	Light Parchment	1	
110834	Glyph of Zen Focus	113111	Warbinder's Ink	3	
110835	Glyph of Ardent Defender	39354	Light Parchment	1	
110835	Glyph of Ardent Defender	113111	Warbinder's Ink	3	
110836	Glyph of Consecrator	39354	Light Parchment	1	
110836	Glyph of Consecrator	113111	Warbinder's Ink	3	
110837	Glyph of Divine Wrath	39354	Light Parchment	1	
110837	Glyph of Divine Wrath	113111	Warbinder's Ink	3	
110838	Glyph of Liberator	39354	Light Parchment	1	
110838	Glyph of Liberator	113111	Warbinder's Ink	3	
110839	Glyph of Hand of Freedom	39354	Light Parchment	1	
110839	Glyph of Hand of Freedom	113111	Warbinder's Ink	3	
110841	Glyph of Free Action	39354	Light Parchment	1	
110841	Glyph of Free Action	113111	Warbinder's Ink	3	
110842	Glyph of Delayed Coalescence	39354	Light Parchment	1	
110842	Glyph of Delayed Coalescence	113111	Warbinder's Ink	3	
110843	Glyph of Guardian Spirit	39354	Light Parchment	1	
110843	Glyph of Guardian Spirit	113111	Warbinder's Ink	3	
110844	Glyph of Restored Faith	39354	Light Parchment	1	
110844	Glyph of Restored Faith	113111	Warbinder's Ink	3	
110845	Glyph of Miraculous Dispelling	39354	Light Parchment	1	
110845	Glyph of Miraculous Dispelling	113111	Warbinder's Ink	3	
110846	Glyph of Inquisitor	39354	Light Parchment	1	
110846	Glyph of Inquisitor	113111	Warbinder's Ink	3	
110847	Glyph of Silence	39354	Light Parchment	1	
110847	Glyph of Silence	113111	Warbinder's Ink	3	
110848	Glyph of Spirit of Redemption	39354	Light Parchment	1	
110848	Glyph of Spirit of Redemption	113111	Warbinder's Ink	3	
110849	Glyph of Shadow Magic	39354	Light Parchment	1	
110849	Glyph of Shadow Magic	113111	Warbinder's Ink	3	
110850	Glyph of Energy	39354	Light Parchment	1	
110850	Glyph of Energy	113111	Warbinder's Ink	3	
110851	Glyph of Elusiveness	39354	Light Parchment	1	
110851	Glyph of Elusiveness	113111	Warbinder's Ink	3	
110852	Glyph of Energy Flows	39354	Light Parchment	1	
110852	Glyph of Energy Flows	113111	Warbinder's Ink	3	
110853	Glyph of Disappearance	39354	Light Parchment	1	
110853	Glyph of Disappearance	113111	Warbinder's Ink	3	
110854	Glyph of Ephemeral Spirits	39354	Light Parchment	1	
110854	Glyph of Ephemeral Spirits	113111	Warbinder's Ink	3	
110855	Glyph of Ghostly Speed	39354	Light Parchment	1	
110855	Glyph of Ghostly Speed	113111	Warbinder's Ink	3	
110856	Glyph of Grounding	39354	Light Parchment	1	
110856	Glyph of Grounding	113111	Warbinder's Ink	3	
110857	Glyph of Lava Spread	39354	Light Parchment	1	
110857	Glyph of Lava Spread	113111	Warbinder's Ink	3	
110858	Glyph of Reactive Shielding	39354	Light Parchment	1	
110858	Glyph of Reactive Shielding	113111	Warbinder's Ink	3	
110859	Glyph of Shamanistic Resolve	39354	Light Parchment	1	
110859	Glyph of Shamanistic Resolve	113111	Warbinder's Ink	3	
110860	Glyph of Shocks	39354	Light Parchment	1	
110860	Glyph of Shocks	113111	Warbinder's Ink	3	
110861	Glyph of Spiritwalker's Focus	39354	Light Parchment	1	
110861	Glyph of Spiritwalker's Focus	113111	Warbinder's Ink	3	
110862	Glyph of Spiritwalker's Aegis	39354	Light Parchment	1	
110862	Glyph of Spiritwalker's Aegis	113111	Warbinder's Ink	3	
110864	Glyph of Dark Soul	39354	Light Parchment	1	
110864	Glyph of Dark Soul	113111	Warbinder's Ink	3	
110866	Glyph of Life Pact	39354	Light Parchment	1	
110866	Glyph of Life Pact	113111	Warbinder's Ink	3	
110867	Glyph of Metamorphosis	39354	Light Parchment	1	
110867	Glyph of Metamorphosis	113111	Warbinder's Ink	3	
110868	Glyph of Shadowflame	39354	Light Parchment	1	
110868	Glyph of Shadowflame	113111	Warbinder's Ink	3	
110869	Glyph of Soul Swap	39354	Light Parchment	1	
110869	Glyph of Soul Swap	113111	Warbinder's Ink	3	
110871	Glyph of Strengthened Resolve	39354	Light Parchment	1	
110871	Glyph of Strengthened Resolve	113111	Warbinder's Ink	3	
110872	Glyph of Cleave	39354	Light Parchment	1	
110872	Glyph of Cleave	113111	Warbinder's Ink	3	
110873	Glyph of Drawn Sword	39354	Light Parchment	1	
110873	Glyph of Drawn Sword	113111	Warbinder's Ink	3	
110874	Glyph of Heroic Leap	39354	Light Parchment	1	
110874	Glyph of Heroic Leap	113111	Warbinder's Ink	3	
110875	Glyph of Mocking Banner	39354	Light Parchment	1	
110875	Glyph of Mocking Banner	113111	Warbinder's Ink	3	
110876	Glyph of Raging Blow	39354	Light Parchment	1	
110876	Glyph of Raging Blow	113111	Warbinder's Ink	3	
110877	Glyph of Rallying Cry	39354	Light Parchment	1	
110877	Glyph of Rallying Cry	113111	Warbinder's Ink	3	
110878	Glyph of Shattering Throw	39354	Light Parchment	1	
110878	Glyph of Shattering Throw	113111	Warbinder's Ink	3	
110879	Glyph of Flawless Defense	39354	Light Parchment	1	
110879	Glyph of Flawless Defense	113111	Warbinder's Ink	3	
111245	Luminous Shard	109693	Draenic Dust	20	
111402	Mechanical Axebeak	111366	Gearspring Parts	50	
111431	Hearty Elekk Steak	109134	Raw Elekk Meat	5	
111433	Blackrock Ham	109136	Raw Boar Meat	5	
111434	Pan-Seared Talbuk	109132	Raw Talbuk Meat	5	
111436	Braised Riverbeast	109135	Raw Riverbeast Meat	5	
111437	Rylak Crepes	109133	Rylak Egg	5	
111438	Clefthoof Sausages	109131	Raw Clefthoof Meat	5	
111439	Steamed Scorpion	109142	Sea Scorpion Segment	10	
111441	Grilled Gulper	109143	Abyssal Gulper Eel Flesh	10	
111442	Sturgeon Stew	109140	Blind Lake Sturgeon Flesh	10	
111444	Fat Sleeper Cakes	109139	Fat Sleeper Flesh	10	
111445	Fiery Calamari	109141	Fire Ammonite Tentacle	10	
111446	Skulker Chowder	109138	Jawless Skulker Flesh	10	
111447	Talador Surf and Turf	111431	Hearty Elekk Steak	5	
111447	Talador Surf and Turf	111439	Steamed Scorpion	5	
111447	Talador Surf and Turf	109129	Talador Orchid	1	
111449	Blackrock Barbecue	111433	Blackrock Ham	5	
111449	Blackrock Barbecue	111441	Grilled Gulper	5	
111449	Blackrock Barbecue	109125	Fireweed	1	
111450	Frosty Stew	111434	Pan-Seared Talbuk	5	
111450	Frosty Stew	111442	Sturgeon Stew	5	
111450	Frosty Stew	109124	Frostweed	1	
111452	Sleeper Surprise	111436	Braised Riverbeast	5	
111452	Sleeper Surprise	111444	Fat Sleeper Cakes	5	
111452	Sleeper Surprise	109127	Starflower	1	
111453	Calamari Crepes	111437	Rylak Crepes	5	
111453	Calamari Crepes	111445	Fiery Calamari	5	
111453	Calamari Crepes	109128	Nagrand Arrowbloom	1	
111454	Gorgrond Chowder	111438	Clefthoof Sausages	5	
111454	Gorgrond Chowder	111446	Skulker Chowder	5	
111454	Gorgrond Chowder	109126	Gorgrond Flytrap	1	
111455	Saberfish Broth	109137	Crescent Saberfish Flesh	5	
111456	Grilled Saberfish	109137	Crescent Saberfish Flesh	5	
111457	Feast of Blood	109134	Raw Elekk Meat	10	
111457	Feast of Blood	109136	Raw Boar Meat	10	
111457	Feast of Blood	109132	Raw Talbuk Meat	10	
111457	Feast of Blood	109135	Raw Riverbeast Meat	10	
111457	Feast of Blood	109133	Rylak Egg	10	
111457	Feast of Blood	109131	Raw Clefthoof Meat	10	
111458	Feast of the Waters	109142	Sea Scorpion Segment	10	
111458	Feast of the Waters	109143	Abyssal Gulper Eel Flesh	10	
111458	Feast of the Waters	109140	Blind Lake Sturgeon Flesh	10	
111458	Feast of the Waters	109139	Fat Sleeper Flesh	10	
111458	Feast of the Waters	109141	Fire Ammonite Tentacle	10	
111458	Feast of the Waters	109138	Jawless Skulker Flesh	10	
111526	Etched-Blade Warstaff	4470	Simple Wood	1	
111526	Etched-Blade Warstaff	112377	War Paints	100	
111603	Antiseptic Bandage	111557	Sumptuous Fur	5	
111820	Swapblaster	111366	Gearspring Parts	50	
111820	Swapblaster	113588	Temporal Crystal	1	
112057	Lifelike Mechanical Frostboar	111366	Gearspring Parts	50	
112057	Lifelike Mechanical Frostboar	111557	Sumptuous Fur	40	
112059	Wormhole Centrifuge	111366	Gearspring Parts	50	
112090	Transmorphic Tincture	109118	Blackrock Ore	3	
112303	Iron Deck	112278	Ace of Iron	1	
112303	Iron Deck	112277	Two of Iron	1	
112303	Iron Deck	112276	Three of Iron	1	
112303	Iron Deck	112274	Four of Iron	1	
112303	Iron Deck	112275	Five of Iron	1	
112303	Iron Deck	112273	Six of Iron	1	
112303	Iron Deck	112272	Seven of Iron	1	
112303	Iron Deck	112271	Eight of Iron	1	
112304	Moon Deck	112302	Ace of the Moon	1	
112304	Moon Deck	112301	Two of the Moon	1	
112304	Moon Deck	112300	Three of the Moon	1	
112304	Moon Deck	112299	Four of the Moon	1	
112304	Moon Deck	112298	Five of the Moon	1	
112304	Moon Deck	112297	Six of the Moon	1	
